Date,equity,cash,positions,buy_hold
2020-08-18,100260.11,100260.11,0,255336.50584895167
2020-08-19,100260.11,100260.11,0,253764.6639633843
2020-08-20,100260.11,100260.11,0,252070.96169587693
2020-08-21,100260.11,100260.11,0,257715.78959647438
2020-08-24,100260.11,100260.11,0,259030.8819367208
2020-08-25,100260.11,100260.11,0,261369.84584153478
2020-08-26,100260.11,100260.11,0,262931.98828785773
2020-08-27,100260.11,100260.11,0,260785.6068582526
2020-08-28,100260.11,100260.11,0,266928.7979971804
2020-08-31,100260.11,100260.11,0,268674.70846368634
2020-09-01,100260.11,100260.11,0,275168.1742951971
2020-09-02,100260.11,100260.11,0,284282.11721967615
2020-09-03,100260.11,100260.11,0,266320.42849193746
2020-09-04,100260.11,100260.11,0,261601.3097667636
2020-09-08,100260.11,100260.11,0,251317.04954033048
2020-09-09,100260.11,100260.11,0,261371.9027795875
2020-09-10,100260.11,100260.11,0,255875.09961803793
2020-09-11,100260.11,100260.11,0,255416.11925148565
2020-09-14,100260.11,100260.11,0,265995.1044259857
2020-09-15,100260.11,100260.11,0,270046.78591263463
2020-09-16,100255.11,90263.32,1,265425.16262795456
2020-09-17,100408.34,90263.32,1,264467.1715787977
2020-09-18,100360.58,90263.32,1,260254.24283273707
2020-09-21,100039.28,100039.28,0,260269.44552831107
2020-09-22,100034.29,90044.59,1,263469.9029256067
2020-09-23,100064.44,90044.59,1,256642.2344523104
2020-09-24,99988.06,90044.59,1,258669.82294085674
2020-09-25,99916.79,99916.79,0,264079.5732011518
2020-09-28,99911.82,89967.82,1,268198.8018004893
2020-09-29,100109.82,89967.82,1,271941.8958250742
2020-09-30,99355.12,99355.12,0,270758.47233291296
2020-10-01,99355.12,99355.12,0,273462.10660850443
2020-10-02,99355.12,99355.12,0,264805.082940842
2020-10-05,99355.12,99355.12,0,273916.23000796296
2020-10-06,99355.12,99355.12,0,273904.3671646413
2020-10-07,99350.21,89518.85,1,279812.15517364786
2020-10-08,99639.82,89709.72,1,282903.5299380695
2020-10-09,99637.83,89709.72,1,283772.8602877159
2020-10-12,99795.04,89709.72,1,290364.3728496279
2020-10-13,100027.87,89709.72,1,290588.54194645496
2020-10-14,99984.09,89709.72,1,288827.8950846471
2020-10-15,100045.78,89709.72,1,287377.74893468886
2020-10-16,99980.11,89709.72,1,284701.82681010733
2020-10-19,100183.09,89709.72,1,282309.5504532362
2020-10-20,100362.19,89709.72,1,285017.3201264246
2020-10-21,100313.1,100313.1,0,281586.8600567942
2020-10-22,100313.1,100313.1,0,281435.6045213241
2020-10-23,100313.1,100313.1,0,282110.8438462966
2020-10-26,100313.1,100313.1,0,274901.75546466873
2020-10-27,100313.1,100313.1,0,277138.51569013315
2020-10-28,100308.1,90308.1,1,264845.9077663723
2020-10-29,100404.1,90308.1,1,269748.3130110178
2020-10-30,100376.1,90308.1,1,265251.3175443662
2020-11-02,100250.1,90308.1,1,267347.67407872295
2020-11-03,100524.1,90308.1,1,279702.584157727
2020-11-04,100700.1,90308.1,1,290135.9081078443
2020-11-05,101224.1,90308.1,1,298196.20328477776
2020-11-06,101340.1,90308.1,1,303909.2976253406
2020-11-09,101500.1,90308.1,1,294423.4607059687
2020-11-10,101390.1,90308.1,1,283651.5885935461
2020-11-11,101574.47,101574.47,0,294364.80031872995
2020-11-12,101574.47,101574.47,0,294035.59880107536
2020-11-13,101574.47,101574.47,0,297156.66983889334
2020-11-16,101574.47,101574.47,0,306111.0930580891
2020-11-17,101574.47,101574.47,0,304497.491623654
2020-11-18,101574.47,101574.47,0,302930.56161202595
2020-11-19,101574.47,101574.47,0,304355.3902718532
2020-11-20,101574.47,101574.47,0,299300.53551314044
2020-11-23,101574.47,101574.47,0,303948.38457382715
2020-11-24,101574.47,101574.47,0,302496.9496028003
2020-11-25,101574.47,101574.47,0,304443.34743798757
2020-11-27,101574.47,101574.47,0,306722.93810661184
2020-11-30,101574.47,101574.47,0,307289.7276832152
2020-12-01,101574.47,101574.47,0,312416.8630938978
2020-12-02,101574.47,101574.47,0,314814.8971998767
2020-12-03,101574.47,101574.47,0,313619.94315627054
2020-12-04,101574.47,101574.47,0,321275.31582622894
2020-12-07,101574.47,101574.47,0,323935.0296965536
2020-12-08,101574.47,101574.47,0,323393.3341789187
2020-12-09,101574.47,101574.47,0,315643.98204729497
2020-12-10,101574.47,101574.47,0,315101.80415065866
2020-12-11,101574.47,101574.47,0,314506.82868181705
2020-12-14,101574.47,101574.47,0,317973.19777580234
2020-12-15,101574.47,101574.47,0,322051.30822412594
2020-12-16,101574.47,101574.47,0,322465.64216432103
2020-12-17,101574.47,101574.47,0,322138.8874316375
2020-12-18,101574.47,101574.47,0,321984.68183974107
2020-12-21,101574.47,101574.47,0,322266.93454859423
2020-12-22,101574.47,101574.47,0,321387.9357146595
2020-12-23,101574.47,101574.47,0,316993.80032527924
2020-12-24,101574.47,101574.47,0,319292.32507666474
2020-12-28,101574.47,101574.47,0,319028.27519945655
2020-12-29,101574.47,101574.47,0,317868.8426880454
2020-12-30,101574.47,101574.47,0,323643.22351032344
2020-12-31,101574.47,101574.47,0,326505.1827497322
2021-01-04,101574.47,101574.47,0,324784.006407358
2021-01-05,101574.47,101574.47,0,331717.19564072776
2021-01-06,101574.47,101574.47,0,325365.55961002246
2021-01-07,101574.47,101574.47,0,339793.52728987194
2021-01-08,101574.47,101574.47,0,338375.57990403025
2021-01-11,101574.47,101574.47,0,343899.58336722077
2021-01-12,101574.47,101574.47,0,346193.08414300636
2021-01-13,101574.47,101574.47,0,344344.72347938723
2021-01-14,101574.47,101574.47,0,346572.94684782
2021-01-15,101574.47,101574.47,0,342565.0951938426
2021-01-19,101574.47,101574.47,0,352621.1030968623
2021-01-20,101574.47,101574.47,0,353124.58832480764
2021-01-21,101574.47,101574.47,0,360633.1427848494
2021-01-22,101574.47,101574.47,0,354081.5242243416
2021-01-25,101574.47,101574.47,0,352557.7090118987
2021-01-26,101569.4,91437.4,1,347005.2397086773
2021-01-27,101176.6,91437.4,1,334074.85819241754
2021-01-28,101503.8,91437.4,1,341457.71377024986
2021-01-29,101159.0,91437.4,1,338431.9816500249
2021-02-01,101570.2,91437.4,1,347905.18578584323
2021-02-02,101712.6,91437.4,1,353614.37517401547
2021-02-03,101637.4,91437.4,1,349669.0241347358
2021-02-04,101689.4,91437.4,1,354190.5655741497
2021-02-05,101659.8,91437.4,1,353218.71477880044
2021-02-08,102041.4,91437.4,1,366147.5989143876
2021-02-09,102046.49,102046.49,0,364029.1308960745
2021-02-10,102046.49,102046.49,0,367539.8526335663
2021-02-11,102046.49,102046.49,0,379001.9609125965
2021-02-12,102046.49,102046.49,0,378852.8553862093
2021-02-16,102046.49,102046.49,0,382286.45546142256
2021-02-17,102046.49,102046.49,0,373451.1728422936
2021-02-18,102046.49,102046.49,0,373808.0210889469
2021-02-19,102046.49,102046.49,0,378847.0954888293
2021-02-22,102046.49,102046.49,0,363365.00238423113
2021-02-23,102046.49,102046.49,0,359935.8664302982
2021-02-24,102046.49,102046.49,0,369344.2806659192
2021-02-25,102046.49,102046.49,0,348445.8888972772
2021-02-26,102046.49,102046.49,0,356260.20562534535
2021-03-01,102046.49,102046.49,0,364946.8907337375
2021-03-02,102046.49,102046.49,0,354736.70563688275
2021-03-03,102041.45,91964.47,1,343529.75763014314
2021-03-04,101442.85,91964.47,1,328852.87889944285
2021-03-05,101870.07,91964.47,1,337238.71535788
2021-03-08,101306.73,91964.47,1,319267.6944531726
2021-03-09,101502.56,81818.2,2,336165.32363352965
2021-03-10,101247.92,71734.78,3,329684.12299064366
2021-03-11,102682.82,71734.78,3,343094.9875394962
2021-03-12,102208.84,71734.78,3,339924.94524321455
2021-03-15,102667.54,71734.78,3,347115.83544578834
2021-03-16,103075.12,71734.78,3,351263.38787119254
2021-03-17,103454.59,82910.87,2,355458.6169277383
2021-03-18,102603.07,82910.87,2,340637.6800014798
2021-03-19,102637.03,82910.87,2,343155.7886281646
2021-03-22,103203.53,82910.87,2,349568.3553304123
2021-03-23,102918.55,82910.87,2,340205.67312726966
2021-03-24,102078.93,72779.81,3,330492.1059301267
2021-03-25,102248.01,82932.13,2,332967.05094654066
2021-03-26,103219.68,72616.46,3,347199.9649453108
2021-03-29,102959.27,72616.46,3,344527.2158980126
2021-03-30,102944.69,72616.46,3,341196.05264882196
2021-03-31,103797.09,72616.46,3,349766.43102703616
2021-04-01,105213.51,72616.46,3,362981.7183954171
2021-04-05,105496.93,72616.46,3,367391.78785158106
2021-04-06,105191.9,72616.46,3,363995.62911779515
2021-04-07,105264.98,72616.46,3,365746.8834590507
2021-04-08,105856.31,84109.67,2,371106.6709474667
2021-04-09,105805.87,84109.67,2,372299.50970611104
2021-04-12,105685.45,84109.67,2,378775.84291490866
2021-04-13,105296.11,84109.67,2,380142.87856948085
2021-04-14,105080.29,84109.67,2,373936.018325324
2021-04-15,104827.31,84109.67,2,380965.1013168447
2021-04-16,104915.07,84109.67,2,379674.2991795941
2021-04-19,104358.49,84109.67,2,369285.36195322784
2021-04-20,104208.13,84109.67,2,365144.0607680414
2021-04-21,104654.25,84109.67,2,371327.3771667554
2021-04-22,103900.53,84109.67,2,360151.25110446155
2021-04-23,104333.81,84109.67,2,368655.5773722787
2021-04-26,104790.79,84109.67,2,374484.4814927443
2021-04-27,104967.93,84109.67,2,374201.22524105536
2021-04-28,104417.45,84109.67,2,369040.638715061
2021-04-29,104619.19,84109.67,2,371953.8492637967
2021-04-30,104177.77,73869.43,3,364056.111830522
2021-05-03,104160.47,73869.43,3,360578.33398661006
2021-05-04,104166.17,73869.43,3,353169.81884514925
2021-05-05,104516.25,73869.43,3,356825.160869216
2021-05-06,104666.87,73869.43,3,360011.28435907967
2021-05-07,104877.1,84807.48,2,364258.72281045374
2021-05-10,103880.6,84807.48,2,350675.835311128
2021-05-11,103904.14,84807.48,2,351531.3655910632
2021-05-12,103050.3,84807.48,2,337363.2804136923
2021-05-13,103142.16,84807.48,2,338168.98526493175
2021-05-14,103747.41,74435.57,3,349837.09613561485
2021-05-17,103562.51,74435.57,3,348416.13716700475
2021-05-18,103354.37,74435.57,3,345564.41355895705
2021-05-19,103646.79,74435.57,3,347976.69639741356
2021-05-20,104253.16,85066.34,2,357708.5577046724
2021-05-21,104085.88,85066.34,2,359196.09352121537
2021-05-24,104497.8,85066.34,2,369159.5423718572
2021-05-25,104347.36,85066.34,2,368583.84320805856
2021-05-26,104611.62,85066.34,2,370882.5002814742
2021-05-27,104798.94,85066.34,2,370783.8339820738
2021-05-28,104954.94,85066.34,2,379354.8156244142
2021-06-01,105050.46,85066.34,2,378951.4527009501
2021-06-02,105109.72,85066.34,2,384407.5339895687
2021-06-03,104653.24,85066.34,2,384015.67221381335
2021-06-04,105084.88,85066.34,2,394421.15354579815
2021-06-07,105013.26,85066.34,2,393984.01831355155
2021-06-08,104396.44,85066.34,2,388508.7355567988
2021-06-09,104267.52,85066.34,2,387275.20470827725
2021-06-10,104434.18,85066.34,2,391052.6797438533
2021-06-11,104442.32,85066.34,2,394030.50256914785
2021-06-14,104807.3,85066.34,2,398668.4203267051
2021-06-15,104887.2,85066.34,2,396511.49210666295
2021-06-16,104563.76,85066.34,2,395137.0011213203
2021-06-17,104672.26,85066.34,2,404394.7647949717
2021-06-18,103949.02,85066.34,2,397332.1948734018
2021-06-21,103828.36,85066.34,2,396029.8347574973
2021-06-22,103915.92,85066.34,2,399976.60741489235
2021-06-23,104222.88,85066.34,2,403827.19067637523
2021-06-24,104510.78,85066.34,2,407295.7448855795
2021-06-25,104629.46,85066.34,2,405860.3176846995
2021-06-28,105046.72,85066.34,2,418288.41635537
2021-06-29,105042.66,85066.34,2,419014.141699104
2021-06-30,105287.02,85066.34,2,420377.14437515545
2021-07-01,104550.2,85066.34,2,416513.77745952405
2021-07-02,104617.22,85066.34,2,419791.35579801735
2021-07-06,104802.2,85066.34,2,425005.17245874926
2021-07-07,104305.68,85066.34,2,418079.66158827575
2021-07-08,104139.1,85066.34,2,411830.5411020781
2021-07-09,104558.54,85066.34,2,418126.39732950507
2021-07-12,104828.32,85066.34,2,423236.6046314249
2021-07-13,104797.04,85066.34,2,420064.31149234594
2021-07-14,104842.1,85066.34,2,416237.9104934025
2021-07-15,104088.04,85066.34,2,403114.4807070083
2021-07-16,103703.66,94212.98,1,391506.96392167005
2021-07-19,103671.68,94212.98,1,396193.43490103254
2021-07-20,103757.78,94212.98,1,396383.1903780144
2021-07-21,103873.15,83864.35,2,407542.0455368192
2021-07-22,103538.23,93980.31,1,407914.22441427165
2021-07-23,103557.09,93980.31,1,410016.57867409737
2021-07-26,103463.61,93980.31,1,406653.67029884446
2021-07-27,103290.59,93980.31,1,401963.0850133611
2021-07-28,103416.05,93980.31,1,407191.2886894006
2021-07-29,103504.61,93980.31,1,411812.5795503461
2021-07-30,103544.79,93980.31,1,411030.6024994361
2021-08-02,103562.83,93980.31,1,412857.55832992535
2021-08-03,103684.75,83625.05,2,417782.7588728374
2021-08-04,103855.17,83625.05,2,423733.90608507884
2021-08-05,103831.81,83625.05,2,426602.75415447325
2021-08-06,103814.27,83625.05,2,423445.3245942943
2021-08-09,103585.97,83625.05,2,420579.5594350623
2021-08-10,102878.2,93336.68,1,411568.99357930775
2021-08-11,102847.86,93336.68,1,407999.5491358992
2021-08-12,102824.08,93336.68,1,404928.5744994115
2021-08-13,102807.68,93336.68,1,407679.1467325347
2021-08-16,102731.64,102731.64,0,405502.4283441872
2021-08-17,102731.64,102731.64,0,398376.3294481629
2021-08-18,102731.64,102731.64,0,392853.3150359058
2021-08-19,102731.64,102731.64,0,400745.85904096096
2021-08-20,102731.64,102731.64,0,409650.8179816161
2021-08-23,102731.64,102731.64,0,423479.4337316912
2021-08-24,102731.64,102731.64,0,423684.5395201605
2021-08-25,102726.54,92544.93,1,431462.5483469022
2021-08-26,102819.63,92544.93,1,428764.47368704225
2021-08-27,102853.56,92544.93,1,436789.8064470284
2021-08-30,102897.06,92544.93,1,436770.8421098074
2021-08-31,102898.8,92544.93,1,433950.6445808833
2021-09-01,103024.95,92544.93,1,433000.13511134
2021-09-02,103053.66,92544.93,1,433707.96151477663
2021-09-03,103330.32,92544.93,1,439323.7997089552
2021-09-07,103388.41,103388.41,0,437102.7596807638
2021-09-08,103383.29,93144.53,1,431437.4313263167
2021-09-09,103449.65,93144.53,1,430571.47689318785
2021-09-10,103474.01,93144.53,1,433143.49229100026
2021-09-13,103528.61,93144.53,1,432586.8411058942
2021-09-14,103484.09,93144.53,1,432488.0490623712
2021-09-15,103350.53,93144.53,1,433819.1646705574
2021-09-16,103290.89,93144.53,1,434237.94827511255
2021-09-17,103030.59,103030.59,0,428295.98793835985
2021-09-20,103030.59,103030.59,0,416036.5073591304
2021-09-21,103030.59,103030.59,0,416489.8311143898
2021-09-22,103030.59,103030.59,0,425487.2577252529
2021-09-23,103030.59,103030.59,0,432323.9539904781
2021-09-24,103030.59,103030.59,0,428857.1021604295
2021-09-27,103030.59,103030.59,0,425702.9480377961
2021-09-28,103030.59,103030.59,0,410094.92582048796
2021-09-29,103030.59,103030.59,0,406698.2957461381
2021-09-30,103030.59,103030.59,0,407149.38018229103
2021-10-01,103030.59,103030.59,0,408704.97595340863
2021-10-04,103030.59,103030.59,0,395838.43052898743
2021-10-05,103030.59,103030.59,0,404825.1922009704
2021-10-06,103025.46,92772.21,1,406988.8130323779
2021-10-07,103265.31,92772.21,1,414005.06713561446
2021-10-08,103299.51,92772.21,1,412252.6944854423
2021-10-11,103287.36,92772.21,1,411266.77691631095
2021-10-12,103247.31,92772.21,1,407112.4441607996
2021-10-13,103406.69,103406.69,0,411185.3661979547
2021-10-14,103406.69,103406.69,0,424138.0032107148
2021-10-15,103406.69,103406.69,0,425546.1053102856
2021-10-18,103406.69,103406.69,0,427603.1003545319
2021-10-19,103406.69,103406.69,0,430871.8446112588
2021-10-20,103406.69,103406.69,0,429996.70866576943
2021-10-21,103406.69,103406.69,0,436593.46044841397
2021-10-22,103406.69,103406.69,0,434175.5727024928
2021-10-25,103406.69,103406.69,0,438868.25169105857
2021-10-26,103406.69,103406.69,0,457558.73174350196
2021-10-27,103406.69,103406.69,0,453234.0074053821
2021-10-28,103406.69,103406.69,0,461289.0160616204
2021-10-29,103406.69,103406.69,0,466212.9344557565
2021-11-01,103406.69,103406.69,0,469831.7292616653
2021-11-02,103406.69,103406.69,0,490604.48343119083
2021-11-03,103406.69,103406.69,0,497168.565108301
2021-11-04,103406.69,103406.69,0,531484.059688966
2021-11-05,103406.69,103406.69,0,533668.0506272039
2021-11-08,103406.69,103406.69,0,545547.6642193206
2021-11-09,103406.69,103406.69,0,546420.5689760086
2021-11-10,103406.69,103406.69,0,529369.5335857626
2021-11-11,103406.69,103406.69,0,539379.4353037105
2021-11-12,103406.69,103406.69,0,543613.8023528785
2021-11-15,103406.69,103406.69,0,540174.9703940793
2021-11-16,103406.69,103406.69,0,541822.3467475858
2021-11-17,103406.69,103406.69,0,532598.1243440346
2021-11-18,103406.69,103406.69,0,488457.83485374827
2021-11-19,103406.69,103406.69,0,505491.70632823766
2021-11-22,103406.69,103406.69,0,495690.27668444323
2021-11-23,103406.69,103406.69,0,493560.5629078796
2021-11-24,103406.69,103406.69,0,502988.4589432457
2021-11-26,103406.69,103406.69,0,486504.4035850189
2021-11-29,103406.69,103406.69,0,509029.4582668674
2021-11-30,103406.69,103406.69,0,498316.8831521908
2021-12-01,103406.69,103406.69,0,489199.88353194785
2021-12-02,103401.55,93124.43,1,494013.8585390754
2021-12-03,103245.31,93124.43,1,478593.1837334215
2021-12-06,103348.23,93124.43,1,473943.62064886803
2021-12-07,103767.35,93124.43,1,503366.0481794357
2021-12-08,103790.91,93124.43,1,497509.62746310665
2021-12-09,103655.75,93124.43,1,483287.83078677324
2021-12-10,103731.39,93124.43,1,485176.08899877954
2021-12-13,103583.83,93124.43,1,463562.17879442894
2021-12-14,103452.39,93124.43,1,463431.48384451034
2021-12-15,103746.27,93124.43,1,490305.3153171436
2021-12-16,103377.99,93124.43,1,463723.60762252094
2021-12-17,103416.43,93124.43,1,460471.6940538506
2021-12-20,103296.15,93124.43,1,458855.65930684004
2021-12-21,104368.75,93124.43,1,481440.1546647973
2021-12-22,104326.59,93124.43,1,486784.2468642955
2021-12-23,104826.66,104826.66,0,493756.90856033936
2021-12-27,104826.66,104826.66,0,508337.9366785179
2021-12-28,104826.66,104826.66,0,500084.46768128104
2021-12-29,104826.66,104826.66,0,500355.1056441529
2021-12-30,104821.45,94399.66,1,492928.4194976527
2021-12-31,104739.31,94399.66,1,490653.1290787558
2022-01-03,105027.91,94399.66,1,503044.7465789575
2022-01-04,105093.4,94399.66,1,498014.61452544533
2022-01-05,104878.06,94399.66,1,474622.9525134114
2022-01-06,105016.81,94399.66,1,481223.7830200452
2022-01-07,104883.61,94399.66,1,467333.00733537535
2022-01-10,104821.45,94399.66,1,469381.0369030881
2022-01-11,104855.86,94399.66,1,475769.5163443622
2022-01-12,104956.87,94399.66,1,479641.25860238046
2022-01-13,105013.48,94399.66,1,467948.22860972787
2022-01-14,105206.62,94399.66,1,473250.94892228115
2022-01-18,104708.23,94399.66,1,454420.41546549083
2022-01-19,104389.66,94399.66,1,441395.1874357327
2022-01-20,103842.43,94399.66,1,425172.8231041892
2022-01-21,103493.89,94399.66,1,411584.3747041415
2022-01-24,103607.11,94399.66,1,414366.2037796131
2022-01-25,103359.58,94399.66,1,399636.41519944166
2022-01-26,103498.33,94399.66,1,407207.002929985
2022-01-27,103133.21,103133.21,0,392304.58639412455
2022-01-28,103128.06,92833.86,1,403445.41471116664
2022-01-31,103124.8,82555.25,2,426469.8339883749
2022-02-01,103085.3,82555.25,2,427790.0648377931
2022-02-02,103719.8,82555.25,2,437781.4554978641
2022-02-03,102860.5,82555.25,2,419201.93749346037
2022-02-04,102915.9,82555.25,2,423117.5102880293
2022-02-07,103045.49,72321.04,3,426954.8425021705
2022-02-08,103453.42,82392.22,2,435367.23671096016
2022-02-09,104620.31,72169.77,3,456637.93462626287
2022-02-10,104451.52,82229.62,2,448873.4997744961
2022-02-11,103508.62,82229.62,2,426333.07981792476
2022-02-14,103655.52,82229.62,2,429550.1194488052
2022-02-15,105350.17,71739.25,3,461086.05861187866
2022-02-16,105440.89,71739.25,3,460920.58023313154
2022-02-17,104106.23,82095.78,2,436604.6504120065
2022-02-18,103374.58,82095.78,2,425110.79959793104
2022-02-22,103240.83,82095.78,2,420590.17263374076
2022-02-23,102408.63,91494.88,1,406235.44227372494
2022-02-24,102588.41,71039.05,3,420000.85769146914
2022-02-25,103250.21,71039.05,3,425778.7704302671
2022-02-28,103156.54,71039.05,3,424628.2712937832
2022-03-01,102420.43,71039.05,3,412045.9236430355
2022-03-02,103815.51,71039.05,3,428390.2193148009
2022-03-03,103268.44,71039.05,3,418372.3722308924
2022-03-04,102200.54,80921.25,2,403740.92255952215
2022-03-07,101367.89,90379.01,1,377915.6431796864
2022-03-08,101290.62,101290.62,0,381532.92398189777
2022-03-09,101290.62,101290.62,0,402428.9917641902
2022-03-10,101290.62,101290.62,0,394552.1646118593
2022-03-11,101290.62,101290.62,0,384547.12783818675
2022-03-14,101290.62,101290.62,0,371658.9281045221
2022-03-15,101290.62,101290.62,0,394510.5910403022
2022-03-16,101280.5,81043.91,2,418094.58261454606
2022-03-17,101499.96,81043.91,2,421717.278954175
2022-03-18,102047.78,91123.93,1,437734.23335874424
2022-03-21,102157.91,102157.91,0,438797.5509024077
2022-03-22,102157.91,102157.91,0,439164.40614190814
2022-03-23,102157.91,102157.91,0,425478.23129968974
2022-03-24,102157.91,102157.91,0,455496.9114092453
2022-03-25,102157.91,102157.91,0,450596.04365189484
2022-03-28,102152.83,92010.61,1,457449.5716804312
2022-03-29,102430.96,92010.61,1,465814.81077536254
2022-03-30,102058.91,102058.91,0,451741.72361693025
2022-03-31,102058.91,102058.91,0,445774.9522645278
2022-04-01,102058.91,102058.91,0,438033.9611122403
2022-04-04,102058.91,102058.91,0,447520.9240085967
2022-04-05,102058.91,102058.91,0,428518.7267208449
2022-04-06,102058.91,102058.91,0,410614.66350888193
2022-04-07,102058.91,102058.91,0,408229.9187458762
2022-04-08,102058.91,102058.91,0,395003.4038531018
2022-04-11,102058.91,102058.91,0,381913.43406756537
2022-04-12,102058.91,102058.91,0,378325.3120301225
2022-04-13,102058.91,102058.91,0,388270.5069046859
2022-04-14,102058.91,102058.91,0,373765.6111684021
2022-04-18,102058.91,102058.91,0,380621.13004497386
2022-04-19,102058.91,102058.91,0,387628.8159248948
2022-04-20,102058.91,102058.91,0,380973.7519301115
2022-04-21,102058.91,102058.91,0,364625.65795600397
2022-04-22,102058.91,102058.91,0,355338.8005233907
2022-04-25,102058.91,102058.91,0,360050.6040407357
2022-04-26,102058.91,102058.91,0,342562.6653334622
2022-04-27,102058.91,102058.91,0,337399.88331458217
2022-04-28,102058.91,102058.91,0,358195.3697442208
2022-04-29,102058.91,102058.91,0,341100.7035298487
2022-05-02,102058.91,102058.91,0,354967.89753291983
2022-05-03,102058.91,102058.91,0,355807.59550310206
2022-05-04,102058.91,102058.91,0,368251.4038895815
2022-05-05,102058.91,102058.91,0,347554.3076874423
2022-05-06,102058.91,102058.91,0,344963.9190412761
2022-05-09,102058.91,102058.91,0,321963.9278932084
2022-05-10,102058.91,102058.91,0,331465.3643287206
2022-05-11,102058.91,102058.91,0,318744.0309378271
2022-05-12,102058.91,102058.91,0,315390.3646019264
2022-05-13,102058.91,102058.91,0,337470.00532501185
2022-05-16,102058.91,102058.91,0,330624.3870926777
2022-05-17,102058.91,102058.91,0,346619.7141828737
2022-05-18,102058.91,102058.91,0,326912.7003287639
2022-05-19,102058.91,102058.91,0,324683.33728771866
2022-05-20,102058.91,102058.91,0,320550.91136152396
2022-05-23,102058.91,102058.91,0,322083.45807462954
2022-05-24,102058.91,102058.91,0,310481.5185035518
2022-05-25,102058.91,102058.91,0,320862.7832430638
2022-05-26,102058.91,102058.91,0,333699.03819017793
2022-05-27,102058.91,102058.91,0,349292.33242600656
2022-05-31,102058.91,102058.91,0,348307.2695585837
2022-06-01,102058.91,102058.91,0,343950.33142074425
2022-06-02,102058.91,102058.91,0,359103.14982354164
2022-06-03,102058.91,102058.91,0,343206.16444221727
2022-06-06,102058.91,102058.91,0,343934.0190912736
2022-06-07,102058.91,102058.91,0,346904.95276239706
2022-06-08,102058.91,102058.91,0,341290.6613426956
2022-06-09,102058.91,102058.91,0,330603.45687604573
2022-06-10,102058.91,102058.91,0,314685.2882981557
2022-06-13,102058.91,102058.91,0,295189.8908259692
2022-06-14,102058.91,102058.91,0,297712.22799711337
2022-06-15,102058.91,102058.91,0,306003.46476974216
2022-06-16,102058.91,102058.91,0,288723.7798582017
2022-06-17,102058.91,102058.91,0,292424.02225030673
2022-06-21,102058.91,102058.91,0,301554.3107354101
2022-06-22,102058.91,102058.91,0,297527.43245976674
2022-06-23,102058.91,102058.91,0,296312.1648067405
2022-06-24,102058.91,102058.91,0,309274.8784523631
2022-06-27,102058.91,102058.91,0,306749.9845013748
2022-06-28,102058.91,102058.91,0,295804.72624156345
2022-06-29,102058.91,102058.91,0,289012.21576627187
2022-06-30,102058.91,102058.91,0,283389.589437327
2022-07-01,102058.91,102058.91,0,273135.76407242083
2022-07-05,102058.91,102058.91,0,280074.37189570605
2022-07-06,102058.91,102058.91,0,282931.4259375649
2022-07-07,102058.91,102058.91,0,295179.5618976472
2022-07-08,102058.91,102058.91,0,295853.9219012182
2022-07-11,102058.91,102058.91,0,285697.91945100925
2022-07-12,102058.91,102058.91,0,285627.72525877354
2022-07-13,102058.91,102058.91,0,287080.09318888944
2022-07-14,102058.91,102058.91,0,290917.8708557167
2022-07-15,102058.91,102058.91,0,298683.7766627466
2022-07-18,102058.91,102058.91,0,299395.5866259948
2022-07-19,102058.91,102058.91,0,312730.0136293935
2022-07-20,102058.91,102058.91,0,321545.91682944004
2022-07-21,102058.91,102058.91,0,325279.25644667674
2022-07-22,102058.91,102058.91,0,314636.42519908294
2022-07-25,102058.91,102058.91,0,311024.05353122635
2022-07-26,102058.91,102058.91,0,305029.7702671159
2022-07-27,102058.91,102058.91,0,322503.030838508
2022-07-28,102058.91,102058.91,0,326422.2279782066
2022-07-29,102058.91,102058.91,0,328194.25501659705
2022-08-01,102058.91,102058.91,0,330679.4527033468
2022-08-02,102058.91,102058.91,0,330835.06704643345
2022-08-03,102058.91,102058.91,0,338068.7146541205
2022-08-04,102058.91,102058.91,0,343247.7141297836
2022-08-05,102058.91,102058.91,0,340003.64180293935
2022-08-08,102058.91,102058.91,0,326381.93649148295
2022-08-09,102058.91,102058.91,0,314871.7310411212
2022-08-10,102058.91,102058.91,0,330382.66781679826
2022-08-11,102058.91,102058.91,0,329526.4302467837
2022-08-12,102058.91,102058.91,0,340942.39183632744
2022-08-15,102058.91,102058.91,0,344268.8814037583
2022-08-16,102058.91,102058.91,0,340996.560960057
2022-08-17,102058.91,102058.91,0,332463.3044535386
2022-08-18,102058.91,102058.91,0,339876.2973483827
2022-08-19,102058.91,102058.91,0,326870.26161650626
2022-08-22,102058.91,102058.91,0,314311.91753744
2022-08-23,102058.91,102058.91,0,315666.1185184393
2022-08-24,102058.91,102058.91,0,316097.2189188575
2022-08-25,102058.91,102058.91,0,327755.44329976005
2022-08-26,102058.91,102058.91,0,305019.0837892541
2022-08-29,102058.91,102058.91,0,298571.35222293506
2022-08-30,102058.91,102058.91,0,294141.94588929985
2022-08-31,102058.91,102058.91,0,290336.15483755467
2022-09-01,102058.91,102058.91,0,278727.0166834174
2022-09-02,102058.91,102058.91,0,275442.881100658
2022-09-06,102058.91,102058.91,0,272236.3332357523
2022-09-07,102058.91,102058.91,0,275211.0652236057
